institution_id,year,fall_enrollment_total
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2001,14993
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2002,15658
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2003,15599
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2004,15498
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2005,15548
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2006,15528
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2007,15527
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2008,15741
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2009,16534
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2010,16791
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2011,16809
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2012,16705
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2013,16809
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2014,17072
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2015,16738
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2016,16989
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2017,16715
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2018,16441
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2019,15988
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2020,13874
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2021,15189
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2022,15181
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2023,14800
US-UNIVERSITY-OF-MISSOURI-ST-LOUIS,2024,
US-UNIVERSITY-OF-NORTHERN-COLORADO,2000,12234
US-UNIVERSITY-OF-NORTHERN-COLORADO,2001,12301
US-UNIVERSITY-OF-NORTHERN-COLORADO,2002,12434
US-UNIVERSITY-OF-NORTHERN-COLORADO,2003,13204
US-UNIVERSITY-OF-NORTHERN-COLORADO,2004,13156
US-UNIVERSITY-OF-NORTHERN-COLORADO,2005,13622
US-UNIVERSITY-OF-NORTHERN-COLORADO,2006,13363
US-UNIVERSITY-OF-NORTHERN-COLORADO,2007,12702
US-UNIVERSITY-OF-NORTHERN-COLORADO,2008,12498
US-UNIVERSITY-OF-NORTHERN-COLORADO,2009,12711
US-UNIVERSITY-OF-NORTHERN-COLORADO,2010,13030
US-UNIVERSITY-OF-NORTHERN-COLORADO,2011,13038
US-UNIVERSITY-OF-NORTHERN-COLORADO,2012,13070
US-UNIVERSITY-OF-NORTHERN-COLORADO,2013,12710
US-UNIVERSITY-OF-NORTHERN-COLORADO,2014,12050
US-UNIVERSITY-OF-NORTHERN-COLORADO,2015,12216
US-UNIVERSITY-OF-NORTHERN-COLORADO,2016,13087
US-UNIVERSITY-OF-NORTHERN-COLORADO,2017,13399
US-UNIVERSITY-OF-NORTHERN-COLORADO,2018,13437
US-UNIVERSITY-OF-NORTHERN-COLORADO,2019,12930
US-UNIVERSITY-OF-NORTHERN-COLORADO,2020,11460
US-UNIVERSITY-OF-NORTHERN-COLORADO,2021,10348
US-UNIVERSITY-OF-NORTHERN-COLORADO,2022,9380
US-UNIVERSITY-OF-NORTHERN-COLORADO,2023,9067
US-UNIVERSITY-OF-NORTHERN-COLORADO,2024,
US-UNIVERSITY-OF-SAN-FRANCISCO,2000,7917
US-UNIVERSITY-OF-SAN-FRANCISCO,2001,8063
US-UNIVERSITY-OF-SAN-FRANCISCO,2002,8194
US-UNIVERSITY-OF-SAN-FRANCISCO,2003,8159
US-UNIVERSITY-OF-SAN-FRANCISCO,2004,8271
US-UNIVERSITY-OF-SAN-FRANCISCO,2005,8457
US-UNIVERSITY-OF-SAN-FRANCISCO,2006,8549
US-UNIVERSITY-OF-SAN-FRANCISCO,2007,8714
US-UNIVERSITY-OF-SAN-FRANCISCO,2008,8750
US-UNIVERSITY-OF-SAN-FRANCISCO,2009,9008
US-UNIVERSITY-OF-SAN-FRANCISCO,2010,9557
US-UNIVERSITY-OF-SAN-FRANCISCO,2011,9799
US-UNIVERSITY-OF-SAN-FRANCISCO,2012,10040
US-UNIVERSITY-OF-SAN-FRANCISCO,2013,10112
US-UNIVERSITY-OF-SAN-FRANCISCO,2014,10689
US-UNIVERSITY-OF-SAN-FRANCISCO,2015,10797
US-UNIVERSITY-OF-SAN-FRANCISCO,2016,11003
US-UNIVERSITY-OF-SAN-FRANCISCO,2017,11063
US-UNIVERSITY-OF-SAN-FRANCISCO,2018,10713
US-UNIVERSITY-OF-SAN-FRANCISCO,2019,10636
US-UNIVERSITY-OF-SAN-FRANCISCO,2020,10068
US-UNIVERSITY-OF-SAN-FRANCISCO,2021,10034
US-UNIVERSITY-OF-SAN-FRANCISCO,2022,9688
US-UNIVERSITY-OF-SAN-FRANCISCO,2023,9212
US-UNIVERSITY-OF-SAN-FRANCISCO,2024,
US-CARDINAL-STRITCH-UNIVERSITY,2000,6041
US-CARDINAL-STRITCH-UNIVERSITY,2001,5855
US-CARDINAL-STRITCH-UNIVERSITY,2002,6954
US-CARDINAL-STRITCH-UNIVERSITY,2003,6785
US-CARDINAL-STRITCH-UNIVERSITY,2004,6672
US-CARDINAL-STRITCH-UNIVERSITY,2005,6471
US-CARDINAL-STRITCH-UNIVERSITY,2006,6000
US-CARDINAL-STRITCH-UNIVERSITY,2007,6277
US-CARDINAL-STRITCH-UNIVERSITY,2008,6242
US-CARDINAL-STRITCH-UNIVERSITY,2009,6276
US-CARDINAL-STRITCH-UNIVERSITY,2010,5842
US-CARDINAL-STRITCH-UNIVERSITY,2011,5159
US-CARDINAL-STRITCH-UNIVERSITY,2012,4614
US-CARDINAL-STRITCH-UNIVERSITY,2013,4407
US-CARDINAL-STRITCH-UNIVERSITY,2014,3811
US-CARDINAL-STRITCH-UNIVERSITY,2015,3176
US-CARDINAL-STRITCH-UNIVERSITY,2016,2464
US-CARDINAL-STRITCH-UNIVERSITY,2017,2355
US-CARDINAL-STRITCH-UNIVERSITY,2018,2148
US-CARDINAL-STRITCH-UNIVERSITY,2019,1896
US-CARDINAL-STRITCH-UNIVERSITY,2020,1646
US-CARDINAL-STRITCH-UNIVERSITY,2021,1365
US-CARDINAL-STRITCH-UNIVERSITY,2022,1332
US-GANNON-UNIVERSITY,2000,3377
US-GANNON-UNIVERSITY,2001,3407
US-GANNON-UNIVERSITY,2002,3357
US-GANNON-UNIVERSITY,2003,3459
US-GANNON-UNIVERSITY,2004,3441
US-GANNON-UNIVERSITY,2005,3590
US-GANNON-UNIVERSITY,2006,3815
US-GANNON-UNIVERSITY,2007,4134
US-GANNON-UNIVERSITY,2008,4197
US-GANNON-UNIVERSITY,2009,4238
US-GANNON-UNIVERSITY,2010,4219
US-GANNON-UNIVERSITY,2011,4076
US-GANNON-UNIVERSITY,2012,4008
US-GANNON-UNIVERSITY,2013,4211
US-GANNON-UNIVERSITY,2014,4410
US-GANNON-UNIVERSITY,2015,4416
US-GANNON-UNIVERSITY,2016,4343
US-GANNON-UNIVERSITY,2017,4149
US-GANNON-UNIVERSITY,2018,4291
US-GANNON-UNIVERSITY,2019,4444
US-GANNON-UNIVERSITY,2020,4251
US-GANNON-UNIVERSITY,2021,4596
US-GANNON-UNIVERSITY,2022,4665
US-GANNON-UNIVERSITY,2023,4548
US-GANNON-UNIVERSITY,2024,
US-HARDIN-SIMMONS-UNIVERSITY,2000,2304
US-HARDIN-SIMMONS-UNIVERSITY,2001,2276
US-HARDIN-SIMMONS-UNIVERSITY,2002,2291
US-HARDIN-SIMMONS-UNIVERSITY,2003,2333
US-HARDIN-SIMMONS-UNIVERSITY,2004,2392
US-HARDIN-SIMMONS-UNIVERSITY,2005,2427
US-HARDIN-SIMMONS-UNIVERSITY,2006,2367
US-HARDIN-SIMMONS-UNIVERSITY,2007,2435
US-HARDIN-SIMMONS-UNIVERSITY,2008,2387
US-HARDIN-SIMMONS-UNIVERSITY,2009,2305
US-HARDIN-SIMMONS-UNIVERSITY,2010,2313
US-HARDIN-SIMMONS-UNIVERSITY,2011,2358
US-HARDIN-SIMMONS-UNIVERSITY,2012,2301
US-HARDIN-SIMMONS-UNIVERSITY,2013,2220
US-HARDIN-SIMMONS-UNIVERSITY,2014,2084
US-HARDIN-SIMMONS-UNIVERSITY,2015,2112
US-HARDIN-SIMMONS-UNIVERSITY,2016,2205
US-HARDIN-SIMMONS-UNIVERSITY,2017,2252
US-HARDIN-SIMMONS-UNIVERSITY,2018,2344
US-HARDIN-SIMMONS-UNIVERSITY,2019,2324
US-HARDIN-SIMMONS-UNIVERSITY,2020,2128
US-HARDIN-SIMMONS-UNIVERSITY,2021,1933
US-HARDIN-SIMMONS-UNIVERSITY,2022,1765
US-HARDIN-SIMMONS-UNIVERSITY,2023,1655
US-HARDIN-SIMMONS-UNIVERSITY,2024,
US-LINCOLN-MEMORIAL-UNIVERSITY,2000,1753
US-LINCOLN-MEMORIAL-UNIVERSITY,2001,1774
US-LINCOLN-MEMORIAL-UNIVERSITY,2002,2200
US-LINCOLN-MEMORIAL-UNIVERSITY,2003,2442
US-LINCOLN-MEMORIAL-UNIVERSITY,2004,2579
US-LINCOLN-MEMORIAL-UNIVERSITY,2005,2802
US-LINCOLN-MEMORIAL-UNIVERSITY,2006,2981
US-LINCOLN-MEMORIAL-UNIVERSITY,2007,3255
US-LINCOLN-MEMORIAL-UNIVERSITY,2008,3365
US-LINCOLN-MEMORIAL-UNIVERSITY,2009,3948
US-LINCOLN-MEMORIAL-UNIVERSITY,2010,4445
US-LINCOLN-MEMORIAL-UNIVERSITY,2011,4550
US-LINCOLN-MEMORIAL-UNIVERSITY,2012,4338
US-LINCOLN-MEMORIAL-UNIVERSITY,2013,3952
US-LINCOLN-MEMORIAL-UNIVERSITY,2014,3735
US-LINCOLN-MEMORIAL-UNIVERSITY,2015,3983
US-LINCOLN-MEMORIAL-UNIVERSITY,2016,4254
US-LINCOLN-MEMORIAL-UNIVERSITY,2017,4770
US-LINCOLN-MEMORIAL-UNIVERSITY,2018,4798
US-LINCOLN-MEMORIAL-UNIVERSITY,2019,4867
US-LINCOLN-MEMORIAL-UNIVERSITY,2020,4885
US-LINCOLN-MEMORIAL-UNIVERSITY,2021,5118
US-LINCOLN-MEMORIAL-UNIVERSITY,2022,5418
US-LINCOLN-MEMORIAL-UNIVERSITY,2023,5805
US-LINCOLN-MEMORIAL-UNIVERSITY,2024,
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2000,2295
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2001,2584
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2002,2784
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2003,2996
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2004,3066
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2005,3172
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2006,3264
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2007,3291
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2008,3226
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2009,3260
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2010,3659
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2011,3663
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2012,3579
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2013,3764
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2014,3865
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2015,3918
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2016,3764
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2017,3839
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2018,3705
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2019,3691
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2020,3704
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2021,3687
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2022,3828
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2023,3875
US-PALM-BEACH-ATLANTIC-UNIVERSITY,2024,
US-SAYBROOK-UNIVERSITY,2000,421
US-SAYBROOK-UNIVERSITY,2001,446
US-SAYBROOK-UNIVERSITY,2002,516
US-SAYBROOK-UNIVERSITY,2003,548
US-SAYBROOK-UNIVERSITY,2004,520
US-SAYBROOK-UNIVERSITY,2005,497
US-SAYBROOK-UNIVERSITY,2006,496
US-SAYBROOK-UNIVERSITY,2007,488
US-SAYBROOK-UNIVERSITY,2008,548
US-SAYBROOK-UNIVERSITY,2009,579
US-SAYBROOK-UNIVERSITY,2010,559
US-SAYBROOK-UNIVERSITY,2011,604
US-SAYBROOK-UNIVERSITY,2012,553
US-SAYBROOK-UNIVERSITY,2013,589
US-SAYBROOK-UNIVERSITY,2014,567
US-SAYBROOK-UNIVERSITY,2015,558
US-SAYBROOK-UNIVERSITY,2016,619
US-SAYBROOK-UNIVERSITY,2017,685
US-SAYBROOK-UNIVERSITY,2018,687
US-SAYBROOK-UNIVERSITY,2019,688
US-SAYBROOK-UNIVERSITY,2020,785
US-SAYBROOK-UNIVERSITY,2021,915
US-SAYBROOK-UNIVERSITY,2022,1013
US-SAYBROOK-UNIVERSITY,2023,1055
US-SAYBROOK-UNIVERSITY,2024,
US-TEXAS-WESLEYAN-UNIVERSITY,2000,3133
US-TEXAS-WESLEYAN-UNIVERSITY,2001,2939
US-TEXAS-WESLEYAN-UNIVERSITY,2002,2813
US-TEXAS-WESLEYAN-UNIVERSITY,2003,2963
US-TEXAS-WESLEYAN-UNIVERSITY,2004,2742
US-TEXAS-WESLEYAN-UNIVERSITY,2005,2678
US-TEXAS-WESLEYAN-UNIVERSITY,2006,2930
US-TEXAS-WESLEYAN-UNIVERSITY,2007,3087
US-TEXAS-WESLEYAN-UNIVERSITY,2008,3202
US-TEXAS-WESLEYAN-UNIVERSITY,2009,3333
US-TEXAS-WESLEYAN-UNIVERSITY,2010,3378
US-TEXAS-WESLEYAN-UNIVERSITY,2011,3180
US-TEXAS-WESLEYAN-UNIVERSITY,2012,3204
US-TEXAS-WESLEYAN-UNIVERSITY,2013,2397
US-TEXAS-WESLEYAN-UNIVERSITY,2014,2376
US-TEXAS-WESLEYAN-UNIVERSITY,2015,2474
US-TEXAS-WESLEYAN-UNIVERSITY,2016,2373
US-TEXAS-WESLEYAN-UNIVERSITY,2017,2396
US-TEXAS-WESLEYAN-UNIVERSITY,2018,2236
US-TEXAS-WESLEYAN-UNIVERSITY,2019,2276
US-TEXAS-WESLEYAN-UNIVERSITY,2020,2197
US-TEXAS-WESLEYAN-UNIVERSITY,2021,2531
US-TEXAS-WESLEYAN-UNIVERSITY,2022,2578
US-TEXAS-WESLEYAN-UNIVERSITY,2023,2595
US-TEXAS-WESLEYAN-UNIVERSITY,2024,
US-TREVECCA-NAZARENE-UNIVERSITY,2000,1709
US-TREVECCA-NAZARENE-UNIVERSITY,2001,1819
US-TREVECCA-NAZARENE-UNIVERSITY,2002,1878
US-TREVECCA-NAZARENE-UNIVERSITY,2003,1911
US-TREVECCA-NAZARENE-UNIVERSITY,2004,2089
US-TREVECCA-NAZARENE-UNIVERSITY,2005,2196
US-TREVECCA-NAZARENE-UNIVERSITY,2006,2217
US-TREVECCA-NAZARENE-UNIVERSITY,2007,2286
US-TREVECCA-NAZARENE-UNIVERSITY,2008,2366
US-TREVECCA-NAZARENE-UNIVERSITY,2009,2476
US-TREVECCA-NAZARENE-UNIVERSITY,2010,2345
US-TREVECCA-NAZARENE-UNIVERSITY,2011,2478
US-TREVECCA-NAZARENE-UNIVERSITY,2012,2472
US-TREVECCA-NAZARENE-UNIVERSITY,2013,2406
US-TREVECCA-NAZARENE-UNIVERSITY,2014,2606
US-TREVECCA-NAZARENE-UNIVERSITY,2015,2640
US-TREVECCA-NAZARENE-UNIVERSITY,2016,3221
US-TREVECCA-NAZARENE-UNIVERSITY,2017,3620
US-TREVECCA-NAZARENE-UNIVERSITY,2018,3927
US-TREVECCA-NAZARENE-UNIVERSITY,2019,4088
US-TREVECCA-NAZARENE-UNIVERSITY,2020,3968
US-TREVECCA-NAZARENE-UNIVERSITY,2021,3717
US-TREVECCA-NAZARENE-UNIVERSITY,2022,3326
US-TREVECCA-NAZARENE-UNIVERSITY,2023,3196
US-TREVECCA-NAZARENE-UNIVERSITY,2024,
US-UNIVERSITY-OF-LOUISIANA-MONROE,2000,9405
US-UNIVERSITY-OF-LOUISIANA-MONROE,2001,8762
US-UNIVERSITY-OF-LOUISIANA-MONROE,2002,8155
US-UNIVERSITY-OF-LOUISIANA-MONROE,2003,8571
US-UNIVERSITY-OF-LOUISIANA-MONROE,2004,8831
US-UNIVERSITY-OF-LOUISIANA-MONROE,2005,9278
US-UNIVERSITY-OF-LOUISIANA-MONROE,2006,8576
US-UNIVERSITY-OF-LOUISIANA-MONROE,2007,8541
US-UNIVERSITY-OF-LOUISIANA-MONROE,2008,8754
US-UNIVERSITY-OF-LOUISIANA-MONROE,2009,9004
US-UNIVERSITY-OF-LOUISIANA-MONROE,2010,8801
US-UNIVERSITY-OF-LOUISIANA-MONROE,2011,8583
US-UNIVERSITY-OF-LOUISIANA-MONROE,2012,8548
US-UNIVERSITY-OF-LOUISIANA-MONROE,2013,8645
US-UNIVERSITY-OF-LOUISIANA-MONROE,2014,8517
US-UNIVERSITY-OF-LOUISIANA-MONROE,2015,8804
US-UNIVERSITY-OF-LOUISIANA-MONROE,2016,9038
US-UNIVERSITY-OF-LOUISIANA-MONROE,2017,9181
US-UNIVERSITY-OF-LOUISIANA-MONROE,2018,9291
US-UNIVERSITY-OF-LOUISIANA-MONROE,2019,8673
US-UNIVERSITY-OF-LOUISIANA-MONROE,2020,8888
US-UNIVERSITY-OF-LOUISIANA-MONROE,2021,8718
US-UNIVERSITY-OF-LOUISIANA-MONROE,2022,8398
US-UNIVERSITY-OF-LOUISIANA-MONROE,2023,8272
US-UNIVERSITY-OF-LOUISIANA-MONROE,2024,
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2000,2590
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2001,2624
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2002,2655
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2003,2638
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2004,2694
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2005,2724
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2006,2735
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2007,2651
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2008,2648
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2009,2768
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2010,2956
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2011,3137
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2012,3287
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2013,3492
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2014,3740
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2015,3898
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2016,3906
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2017,3914
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2018,3888
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2019,3846
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2020,3876
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2021,3732
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2022,3575
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2023,3520
US-UNIVERSITY-OF-MARY-HARDIN-BAYLOR,2024,
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2000,11288
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2001,11473
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2002,11257
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2003,11037
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2004,10474
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2005,10641
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2006,10712
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2007,10984
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2008,10963
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2009,10851
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2010,10815
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2011,10506
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2012,10289
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2013,10192
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2014,10140
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2015,10148
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2016,9920
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2017,9878
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2018,10035
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2019,9824
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2020,9792
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2021,9336
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2022,9025
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2023,9121
US-UNIVERSITY-OF-ST-THOMAS-MINNESOTA,2024,
US-XAVIER-UNIVERSITY,2000,6523
US-XAVIER-UNIVERSITY,2001,6660
US-XAVIER-UNIVERSITY,2002,6573
US-XAVIER-UNIVERSITY,2003,6626
US-XAVIER-UNIVERSITY,2004,6668
US-XAVIER-UNIVERSITY,2005,6665
US-XAVIER-UNIVERSITY,2006,6666
US-XAVIER-UNIVERSITY,2007,6646
US-XAVIER-UNIVERSITY,2008,6584
US-XAVIER-UNIVERSITY,2009,6966
US-XAVIER-UNIVERSITY,2010,7019
US-XAVIER-UNIVERSITY,2011,6945
US-XAVIER-UNIVERSITY,2012,6643
US-XAVIER-UNIVERSITY,2013,6633
US-XAVIER-UNIVERSITY,2014,6508
US-XAVIER-UNIVERSITY,2015,6260
US-XAVIER-UNIVERSITY,2016,6509
US-XAVIER-UNIVERSITY,2017,6786
US-XAVIER-UNIVERSITY,2018,7127
US-XAVIER-UNIVERSITY,2019,6973
US-XAVIER-UNIVERSITY,2020,7061
US-XAVIER-UNIVERSITY,2021,6633
US-XAVIER-UNIVERSITY,2022,6114
US-XAVIER-UNIVERSITY,2023,6000
US-XAVIER-UNIVERSITY,2024,
US-CENTRAL-MICHIGAN-UNIVERSITY,2000,26845
US-CENTRAL-MICHIGAN-UNIVERSITY,2001,27797
US-CENTRAL-MICHIGAN-UNIVERSITY,2002,27919
US-CENTRAL-MICHIGAN-UNIVERSITY,2003,27758
US-CENTRAL-MICHIGAN-UNIVERSITY,2004,27683
US-CENTRAL-MICHIGAN-UNIVERSITY,2005,27221
US-CENTRAL-MICHIGAN-UNIVERSITY,2006,26710
US-CENTRAL-MICHIGAN-UNIVERSITY,2007,26611
US-CENTRAL-MICHIGAN-UNIVERSITY,2008,27225
US-CENTRAL-MICHIGAN-UNIVERSITY,2009,27247
US-CENTRAL-MICHIGAN-UNIVERSITY,2010,28292
US-CENTRAL-MICHIGAN-UNIVERSITY,2011,28194
US-CENTRAL-MICHIGAN-UNIVERSITY,2012,27626
US-CENTRAL-MICHIGAN-UNIVERSITY,2013,26841
US-CENTRAL-MICHIGAN-UNIVERSITY,2014,26879
US-CENTRAL-MICHIGAN-UNIVERSITY,2015,26825
US-CENTRAL-MICHIGAN-UNIVERSITY,2016,25986
US-CENTRAL-MICHIGAN-UNIVERSITY,2017,23257
US-CENTRAL-MICHIGAN-UNIVERSITY,2018,21622
US-CENTRAL-MICHIGAN-UNIVERSITY,2019,19362
US-CENTRAL-MICHIGAN-UNIVERSITY,2020,17311
US-CENTRAL-MICHIGAN-UNIVERSITY,2021,15424
US-CENTRAL-MICHIGAN-UNIVERSITY,2022,14557
US-CENTRAL-MICHIGAN-UNIVERSITY,2023,14399
US-CENTRAL-MICHIGAN-UNIVERSITY,2024,
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2000,13410
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2001,13457
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2002,13671
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2003,13868
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2004,13998
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2005,14081
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2006,14248
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2007,14018
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2008,14310
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2009,14638
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2010,15126
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2011,15340
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2012,15596
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2013,14925
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2014,14534
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2015,13835
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2016,12971
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2017,12431
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2018,11483
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2019,10559
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2020,10037
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2021,9298
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2022,8816
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2023,9246
US-INDIANA-UNIVERSITY-OF-PENNSYLVANIA,2024,
US-JACKSON-STATE-UNIVERSITY,2000,6820
US-JACKSON-STATE-UNIVERSITY,2001,7098
US-JACKSON-STATE-UNIVERSITY,2002,7783
US-JACKSON-STATE-UNIVERSITY,2003,7815
US-JACKSON-STATE-UNIVERSITY,2004,8351
US-JACKSON-STATE-UNIVERSITY,2005,8416
US-JACKSON-STATE-UNIVERSITY,2006,8256
US-JACKSON-STATE-UNIVERSITY,2007,8698
US-JACKSON-STATE-UNIVERSITY,2008,8377
US-JACKSON-STATE-UNIVERSITY,2009,8783
US-JACKSON-STATE-UNIVERSITY,2010,8687
US-JACKSON-STATE-UNIVERSITY,2011,8903
US-JACKSON-STATE-UNIVERSITY,2012,8819
US-JACKSON-STATE-UNIVERSITY,2013,9134
US-JACKSON-STATE-UNIVERSITY,2014,9508
US-JACKSON-STATE-UNIVERSITY,2015,9802
US-JACKSON-STATE-UNIVERSITY,2016,9811
US-JACKSON-STATE-UNIVERSITY,2017,8558
US-JACKSON-STATE-UNIVERSITY,2018,7250
US-JACKSON-STATE-UNIVERSITY,2019,7020
US-JACKSON-STATE-UNIVERSITY,2020,6921
US-JACKSON-STATE-UNIVERSITY,2021,7080
US-JACKSON-STATE-UNIVERSITY,2022,6906
US-JACKSON-STATE-UNIVERSITY,2023,6564
US-JACKSON-STATE-UNIVERSITY,2024,
US-ROCHESTER-INSTITUTE-OF-TECHNOLOGY,2000,14106
US-ROCHESTER-INSTITUTE-OF-TECHNOLOGY,2001,14430
